NumNF;NumIDCli;MesRef;NumAcs;Plano;Nome;Tpserv;Data;Hora;Origem;Destino;NumCham;Tipo;Duração;Valor;OperLD;TIMID;Alíquota;CodFEBRABAN;TotalGeral
000.937.492-BC;5117894506;JAN/24;47-99758-8700;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Total de Mensalidades e Franquias Acesso 47997588700;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Total de Mensalidades e Franquias Acesso 47999373227;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99652-0476;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Total de Mensalidades e Franquias Acesso 47996520476;;;;;;;;22.66;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99652-0584;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Total de Mensalidades e Franquias Acesso 47996520584;;;;;;;;38.66;;;;846900000460009001090118005117894500601040752144;4600.90
000.385.371-C-6A;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Chamadas Longa Distância: Claro S.A.;09/12/2023;09:35:02;SC AREA 47;PR AREA 41;041-98859-2624;N/R;15m36s;14.93;TS11;GEN;17.0;846900000460009001090118005117894500601040752144;4600.90
000.385.371-C-6A;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Chamadas Longa Distância: Claro S.A.;17/12/2023;14:17:38;SC AREA 47;PR AREA 41;041-98859-2624;N/R;02m06s;1.39;TS11;GEN;17.0;846900000460009001090118005117894500601040752144;4600.90
000.385.371-C-6A;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Chamadas Longa Distância: Claro S.A.;24/12/2023;16:33:00;PR AREA 41;SC AREA 47;047-99112-2726;N/R;00m30s;0.32;TS11;GEN;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99652-0584;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;15/12/2023;-;SC AREA 47;-;1;N;1,19531KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99652-0584;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;16/12/2023;-;SC AREA 47;-;1;N;432 bytes;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99652-0584;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;01/01/2024;-;SC AREA 47;-;2;N;10,84961KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;06/12/2023;-;SC AREA 47;-;4;N;15,69141KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;07/12/2023;-;SC AREA 47;-;120;N;131,96491MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;08/12/2023;-;SC AREA 47;-;85;N;70,15973MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;09/12/2023;-;SC AREA 47;-;63;N;382,38028MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;10/12/2023;-;SC AREA 47;-;55;N;102,19759MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;11/12/2023;-;SC AREA 47;-;78;N;188,59867MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;12/12/2023;-;SC AREA 47;-;59;N;218,434MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;13/12/2023;-;SC AREA 47;-;76;N;10,07483MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;14/12/2023;-;SC AREA 47;-;61;N;81,65502MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;15/12/2023;-;SC AREA 47;-;64;N;168,85969MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;16/12/2023;-;SC AREA 47;-;52;N;227,93018MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;17/12/2023;-;SC AREA 47;-;72;N;132,13542MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;18/12/2023;-;SC AREA 47;-;78;N;118,2096MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;19/12/2023;-;SC AREA 47;-;92;N;137,62588MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;20/12/2023;-;SC AREA 47;-;56;N;653,49784MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;21/12/2023;-;SC AREA 47;-;84;N;136,35159MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;22/12/2023;-;SC AREA 47;-;67;N;137,61938MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;23/12/2023;-;SC AREA 47;-;20;N;225,68191MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;24/12/2023;-;SC AREA 47;-;10;N;81,70829MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;25/12/2023;-;SC AREA 47;-;5;N;9,6625MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;26/12/2023;-;SC AREA 47;-;48;N;77,28264MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;27/12/2023;-;SC AREA 47;-;50;N;951,21918MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;28/12/2023;-;SC AREA 47;-;69;N;246,67409MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;29/12/2023;-;SC AREA 47;-;40;N;232,35008MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;30/12/2023;-;SC AREA 47;-;21;N;103,41231MB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;31/12/2023;-;SC AREA 47;-;10;N;1,09501GB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99937-3227;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conexões Banda Larga;01/01/2024;-;SC AREA 47;-;1;N;1,17188KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.492-BC;5117894506;JAN/24;47-99652-0476;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA - SP;Conectividade Basica de Dados;11/12/2023;-;SC AREA 47;-;3;N;1,98047KB;0;BSG1;GPR1;17.0;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;49-99941-0056;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 49999410056;;;;;;;;32.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;49-99941-0074;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 49999410074;;;;;;;;32.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99244-7664;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47992447664;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99170-6780;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991706780;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99220-5346;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47992205346;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99157-6871;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991576871;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99126-5887;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991265887;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99186-9816;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991869816;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-9175;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999289175;;;;;;;;32.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99124-5754;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991245754;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-0033;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999280033;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99249-4381;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47992494381;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99109-8220;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991098220;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-7566;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47988497566;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-8166;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47988498166;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-8230;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47988498230;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99252-1323;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47992521323;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-1434;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999371434;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-1521;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999371521;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99172-5105;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991725105;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-2221;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999372221;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-2318;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999372318;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-2342;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999372342;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-9272;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999289272;;;;;;;;76.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99969-0069;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999690069;;;;;;;;51.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99965-2008;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999652008;;;;;;;;39.70;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;49-99999-0647;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 49999990647;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99969-0083;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999690083;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99142-5201;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991425201;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99108-2257;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991082257;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-7522;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47988497522;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-7563;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47988497563;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-8260;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47988498260;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-98849-8260;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Outros Créditos e Débitos Acesso 47988498260;;;;;;;;207.7;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99148-0076;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991480076;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99149-5186;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47991495186;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3179;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373179;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3198;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373198;;;;;;;;24.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;49-99999-0567;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 49999990567;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99222-4709;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47992224709;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-9648;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999289648;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-4001;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999374001;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99901-0269;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999010269;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-0119;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999280119;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-0347;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999280347;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-0554;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999280554;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-0560;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999280560;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99928-0769;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999280769;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-0983;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999370983;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-2245;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999372245;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-1946;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999371946;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-2627;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999372627;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-2389;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999372389;;;;;;;;28.10;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99697-0015;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47996970015;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99608-1927;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47996081927;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99634-1821;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47996341821;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99634-1956;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47996341956;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99634-2145;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47996342145;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3105;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373105;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3582;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373582;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3701;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373701;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3675;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373675;;;;;;;;36.10;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99937-3666;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47999373666;;;;;;;;16.90;;;;846900000460009001090118005117894500601040752144;4600.90
000.937.491-BC;5117894506;JAN/24;47-99651-4760;Tim Black Empresa III (081/PÓS/SMP);BRANDILI TEXTIL LTDA;Total de Mensalidades e Franquias Acesso 47996514760;;;;;;;;40.90;;;;846900000460009001090118005117894500601040752144;4600.90
